,x_box,y_box,width,high,onpix,x_bar,y_bar,x2bar,y2bar,xybar,x2ybr,xy2br,x_ege,xegvy,y_ege,yegvx,target
9870,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,5
1531,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,4
11144,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,22
17236,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
15146,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,19
8448,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,2.0,1.0,2.0,11
11274,0.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,8
6257,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,17
18466,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,16
12436,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,14
2506,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,0.0,3.0,6
16612,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,16
11284,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,6
15469,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,16
10220,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
4317,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,10
8578,3.0,4.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0,3.0,12
16625,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,16
5095,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,15
11698,2.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,10
4211,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,8
6525,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1
19792,1.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,4.0,3.0,0.0,3.0,0.0,2.0,21
4739,0.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,19
5590,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,4
2664,3.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,22
3382,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
18928,1.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,11
8442,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,10
7387,0.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,19
19333,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,6
1946,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,14
7197,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,14
16398,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
13643,1.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,23
8229,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,20
5187,0.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,19
3104,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3
16707,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,0
5157,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,2.0,16
3483,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,4
1347,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,18
7119,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,13
11398,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,22
3784,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,9
11775,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,13
14814,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,2
5156,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,22
149,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,20
9353,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3
2453,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,3
16544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
1502,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,16
13618,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
10887,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,23
9310,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,22
6825,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,2.0,13
12913,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
5003,1.0,3.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,5
9850,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
2958,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,14
18560,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,2.0,20
21,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
268,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,11
4930,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,23
917,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,18
10562,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
927,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,13
10588,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,17
15934,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6
7255,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,21
43,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,6
19638,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,15
3720,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,24
10056,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,3
15598,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
11629,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,1
15624,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,16
17339,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,16
15745,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,3.0,1.0,3.0,0.0,2.0,13
2928,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,24
11695,2.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,7
18435,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,11
1701,0.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0
19174,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,21
1233,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,9
14573,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
2471,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,14
17782,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3
5661,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,21
14740,3.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,12
16255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
13993,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,17
2217,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,2
17691,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,10
16039,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,7
9876,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,2
15017,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,25
17676,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,10
13500,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
13304,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,1.0,19
11420,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,0.0,3.0,0.0,2.0,20
870,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,25
588,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,12
6858,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,5
10020,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0
855,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,18
12107,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,20
16330,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,6
10791,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,5
13296,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
2493,0.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,24
16428,2.0,3.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,2.0,21
9663,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,17
17711,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,12
19861,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,4
4130,2.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,0.0,3.0,21
10001,0.0,3.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,9
16498,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,16
5033,0.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,7
18834,1.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,11
17726,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,16
10708,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,25
14567,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,10
18012,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,11
7998,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1
16288,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,7
10526,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,13
19542,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,23
19845,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,19
14217,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,1.0,22
5639,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,23
2149,0.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,8
2601,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
12867,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,10
14319,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,2.0,11
13922,2.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,10
7713,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,10
11542,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3
2954,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,17
16405,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,24
6315,2.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,4.0,2.0,0.0,3.0,0.0,1.0,24
8107,0.0,2.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,20
3303,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,16
6346,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,15
15150,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,12
8548,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,3
12897,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,9
4545,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1
3056,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,3
2039,2.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,22
8198,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,4
3942,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,5
18763,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,14
17536,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,14
8902,2.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,0.0,3.0,1.0,2.0,25
17305,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,3.0,5
7657,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0
7805,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,18
18650,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,11
10786,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,21
2011,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,13
17601,2.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,19
15656,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,16
8568,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,20
6412,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
6876,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,6
9176,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,17
9438,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,13
9387,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,14
10626,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,1.0,19
15799,2.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,1.0,1.0,15
5682,2.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,0
7949,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,10
19359,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,23
17095,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,23
4627,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,11
13817,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,5
2045,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,24
9298,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,14
9655,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,3.0,0.0,2.0,20
12474,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
8183,2.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,24
7520,1.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,2.0,15
8317,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,21
1533,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,0.0,3.0,0.0,2.0,2
18516,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,13
16995,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,9
9945,0.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,20
11472,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,14
5988,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,1
10669,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,3.0,6
12101,1.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,21
3243,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,19
13885,2.0,3.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,12
17214,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,22
7830,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,7
15229,1.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,20
1641,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,14
19627,0.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0
18630,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,0.0,2.0,21
