,parents,has_nurs,form,children,housing,finance,social,health,target
9935,0,2,1,3,1,1,1,0,0
2480,2,1,2,1,1,1,2,0,0
2415,2,1,2,0,1,0,2,2,1
10567,0,1,0,3,1,0,0,1,3
8662,0,3,0,0,2,0,2,1,1
9428,0,3,2,2,2,1,2,0,0
10832,0,1,3,0,2,1,2,0,0
10570,0,1,0,3,1,0,2,1,3
10690,0,1,1,1,1,1,1,1,3
7724,1,0,2,3,0,0,0,0,0
2717,2,0,0,2,0,1,1,0,0
9801,0,2,1,1,2,1,0,2,1
6840,1,1,2,2,1,0,0,2,1
6475,1,1,1,3,1,1,2,1,3
648,2,3,2,0,0,0,0,2,4
3751,2,4,1,1,2,0,1,1,3
9766,0,2,1,0,1,1,0,1,3
4171,2,4,2,1,0,1,2,1,3
8318,1,4,3,2,0,0,0,0,0
6347,1,1,1,1,2,1,0,0,0
11009,0,1,3,3,1,1,0,0,0
7216,1,0,1,1,2,1,1,1,3
9107,0,3,3,0,2,1,1,0,0
11977,0,0,2,1,1,0,1,1,3
11879,0,0,3,3,1,1,1,0,0
12186,0,4,0,1,1,0,0,2,3
5605,1,2,1,3,1,0,1,1,1
10695,0,1,1,2,0,0,2,2,1
1171,2,2,1,1,1,0,0,1,1
8654,0,3,0,0,0,1,2,0,0
8973,0,3,1,2,0,1,0,2,1
1738,2,1,0,0,0,1,0,1,1
4020,2,4,3,2,2,0,1,2,3
4813,1,3,3,1,0,0,1,1,1
6863,1,1,2,3,0,0,2,0,0
11739,0,0,3,1,2,0,2,2,3
515,2,3,3,1,2,1,0,0,0
3365,2,0,2,2,0,1,1,0,0
6941,1,0,0,0,2,1,0,0,0
337,2,3,1,2,0,1,2,1,1
7917,1,4,0,2,2,1,1,2,3
1148,2,2,1,1,0,1,2,0,0
5031,1,3,2,1,0,1,0,2,1
4133,2,4,2,0,2,1,0,0,0
7049,1,0,0,2,2,1,0,0,0
2341,2,1,3,3,2,0,0,1,1
11667,0,0,3,0,0,0,2,2,1
12802,0,4,2,1,0,0,2,1,3
5318,1,2,0,2,2,0,1,0,0
8489,1,4,2,1,0,1,0,0,0
2882,2,0,1,1,2,0,0,0,0
4739,1,3,1,3,1,0,2,0,0
1402,2,2,3,1,1,1,1,1,1
1234,2,2,1,2,1,1,0,1,1
7603,1,0,2,0,1,0,1,1,3
11162,0,1,2,2,1,0,0,0,0
11052,0,1,2,0,1,0,0,2,3
9010,0,3,1,2,1,1,0,1,3
1486,2,2,3,3,2,1,0,1,1
4348,1,3,0,0,2,1,0,1,1
5710,1,2,3,1,1,0,2,1,1
708,2,3,2,1,0,0,1,2,1
1368,2,2,3,1,2,0,0,2,1
61,2,3,0,1,0,0,1,1,1
3626,2,4,0,3,0,0,1,0,0
5261,1,2,0,1,2,0,2,0,0
10296,0,2,2,2,1,0,0,2,1
2188,2,1,3,0,2,1,0,1,1
2662,2,0,0,1,0,1,1,1,1
1694,2,2,2,3,2,0,0,0,0
3283,2,0,2,0,1,0,1,1,3
3744,2,4,1,1,2,0,0,2,1
8155,1,4,1,3,0,0,0,1,3
3936,2,4,3,0,1,1,2,2,3
12150,0,4,0,1,0,0,0,2,1
8192,1,4,1,3,1,0,0,0,0
1130,2,2,1,0,1,1,2,0,0
12407,0,4,1,1,1,0,2,0,0
1446,2,2,3,2,1,0,1,2,1
9979,0,2,3,0,1,0,1,1,3
2001,2,1,1,1,0,0,2,2,4
7766,1,0,2,3,1,0,1,0,0
4448,1,3,0,2,2,0,0,0,0
10018,0,2,3,1,2,1,0,1,3
8508,1,4,2,1,2,1,2,2,3
4882,1,3,3,2,2,0,2,1,1
2013,2,1,1,1,0,1,1,2,1
4196,2,4,2,1,1,0,0,0,0
11697,0,0,3,0,2,1,1,2,3
5978,1,2,2,2,1,0,0,0,0
11823,0,0,3,2,1,1,1,2,3
34,2,3,0,0,2,1,1,1,1
3161,2,0,3,2,2,1,0,0,0
10628,0,1,1,0,1,0,1,0,0
4736,1,3,1,3,1,0,0,0,0
11882,0,0,2,0,0,0,0,0,0
6679,1,1,3,3,1,0,0,1,3
9688,0,2,0,3,2,0,2,1,3
10476,0,1,0,2,0,0,0,2,1
11497,0,0,1,0,1,1,2,1,3
2108,2,1,1,3,0,0,0,0,0
7957,1,4,0,3,2,0,0,1,3
10940,0,1,3,2,2,1,2,0,0
4389,1,3,0,1,0,1,1,2,1
10678,0,1,1,1,1,0,2,1,3
9948,0,2,3,0,0,1,2,2,1
3973,2,4,3,1,2,1,2,1,3
2541,2,1,2,3,0,0,2,2,4
3499,2,4,0,0,1,0,1,1,3
5184,1,2,0,0,0,0,0,2,4
5212,1,2,0,0,2,1,0,1,1
8790,0,3,0,2,1,0,1,2,3
1795,2,1,0,1,0,1,2,1,1
4605,1,3,1,1,0,1,1,2,1
12245,0,4,0,2,1,0,2,0,0
6304,1,1,1,0,1,0,2,1,3
12251,0,4,0,2,1,1,0,0,0
5405,1,2,1,0,0,0,2,0,0
5787,1,2,3,3,0,1,0,2,1
1307,2,2,3,0,0,1,0,0,0
12087,0,0,2,3,1,1,0,2,3
910,2,2,0,0,1,1,0,1,1
1954,2,1,1,0,0,1,0,1,1
5205,1,2,0,0,2,0,2,2,4
3834,2,4,1,3,0,0,0,2,1
10889,0,1,3,1,2,1,1,0,0
7984,1,4,0,3,1,1,0,1,3
2991,2,0,1,3,2,0,2,2,1
6156,1,1,0,2,0,0,0,2,1
6526,1,1,3,0,1,1,0,1,3
6479,1,1,1,3,1,1,1,0,0
5216,1,2,0,0,2,1,2,0,0
11096,0,1,2,1,2,0,1,0,0
8721,0,3,0,1,2,1,0,2,1
698,2,3,2,0,1,1,2,0,0
5957,1,2,2,2,0,1,1,0,0
577,2,3,3,2,1,0,0,1,1
10128,0,2,3,3,2,1,2,2,1
12738,0,4,3,3,1,1,2,2,3
6861,1,1,2,3,0,0,2,2,1
4754,1,3,3,0,0,0,0,0,0
545,2,3,3,2,0,0,2,0,0
5207,1,2,0,0,2,0,2,0,0
3551,2,4,0,1,1,0,2,0,0
8019,1,4,1,0,2,1,0,2,1
7258,1,0,1,2,2,0,2,1,3
1614,2,2,2,1,1,1,2,2,1
4953,1,3,3,3,1,0,2,2,1
4370,1,3,0,0,1,1,2,0,0
8349,1,4,3,2,2,1,1,2,3
3229,2,0,3,3,1,0,1,1,3
2314,2,1,3,2,1,1,0,1,1
11465,0,0,1,0,0,1,1,0,0
1033,2,2,0,3,0,0,1,1,1
11566,0,0,1,2,0,1,0,1,3
12320,0,4,1,0,0,0,1,0,0
7354,1,0,3,0,0,1,0,1,3
9686,0,2,0,3,2,0,0,0,0
11804,0,0,3,2,2,1,2,0,0
4959,1,3,3,3,1,1,0,2,1
7162,1,0,1,0,2,1,1,1,3
10543,0,1,0,3,0,1,2,1,3
7487,1,0,3,2,2,1,1,0,0
4558,1,3,1,0,2,0,2,1,1
6235,1,1,0,3,2,0,1,1,3
10943,0,1,3,2,2,1,1,0,0
11953,0,0,2,1,2,0,0,1,3
1530,2,2,2,0,2,0,0,2,1
5394,1,2,0,3,1,1,2,2,1
10928,0,1,3,2,2,0,0,0,0
12426,0,4,1,2,0,0,1,2,3
3374,2,0,2,2,2,0,1,0,0
4081,2,4,3,3,2,1,2,1,3
8283,1,4,3,1,2,0,2,2,3
3102,2,0,3,1,2,0,1,2,3
6236,1,1,0,3,2,0,1,0,0
452,2,3,3,0,2,0,0,0,0
2416,2,1,2,0,1,0,2,1,1
12487,0,4,1,3,0,1,2,1,3
4119,2,4,2,0,0,1,1,2,3
11111,0,1,2,1,1,0,2,0,0
1410,2,2,3,2,0,0,1,2,1
9720,0,2,1,0,0,0,0,2,1
2135,2,1,1,3,2,1,0,0,0
2457,2,1,2,1,2,1,0,2,1
4203,2,4,2,1,1,1,0,2,3
5707,1,2,3,1,1,0,0,1,1
6594,1,1,3,2,0,0,1,2,1
8120,1,4,1,2,2,0,0,0,0
771,2,3,2,2,0,1,1,2,1
6345,1,1,1,1,2,1,0,2,1
9371,0,3,2,1,2,1,0,0,0
7001,1,0,0,1,2,1,1,0,0
938,2,2,0,1,2,0,0,0,0
965,2,2,0,1,1,1,0,0,0
4491,1,3,0,3,0,1,0,2,1
5002,1,3,2,0,2,1,1,1,1
941,2,2,0,1,2,0,2,0,0
7872,1,4,0,1,1,0,1,2,3
10780,0,1,1,3,2,1,1,1,3
10927,0,1,3,2,2,0,0,1,3
10677,0,1,1,1,1,0,2,2,3
12328,0,4,1,0,0,1,1,1,3
11427,0,0,0,3,2,1,1,2,3
6778,1,1,2,1,2,1,0,1,3
5175,1,3,2,3,1,1,0,2,1
748,2,3,2,1,1,1,0,1,1
7652,1,0,2,1,1,0,0,0,0
12276,0,4,0,3,2,0,0,2,3
10420,0,1,0,0,1,1,1,1,3
6554,1,1,3,1,2,0,0,0,0
9023,0,3,1,3,0,0,2,0,0
961,2,2,0,1,1,0,1,1,1
11631,0,0,1,3,2,0,2,2,3
2083,2,1,1,2,2,1,2,1,1
280,2,3,1,1,0,1,0,1,1
6854,1,1,2,2,1,1,2,0,0
7849,1,4,0,1,2,0,0,1,3
2456,2,1,2,1,2,0,1,0,0
3411,2,0,2,3,0,1,0,2,1
962,2,2,0,1,1,0,1,0,0
12813,0,4,2,1,0,1,1,2,3
2476,2,1,2,1,1,1,0,1,1
1727,2,2,2,3,1,1,1,0,0
424,2,3,1,3,1,1,0,1,1
8641,0,3,0,0,0,0,0,1,1
5797,1,2,3,3,2,0,0,1,1
1131,2,2,1,0,1,1,1,2,1
6267,1,1,1,0,0,0,2,2,1
7898,1,4,0,2,0,1,2,0,0
7617,1,0,2,1,0,0,2,2,1
9972,0,2,3,0,1,0,0,2,1
10800,0,1,3,0,0,0,0,2,1
1254,2,2,1,3,0,1,2,2,1
8391,1,4,3,3,2,0,2,2,3
12059,0,0,2,3,0,1,1,0,0
201,2,3,0,3,1,0,2,2,1
11943,0,0,2,1,0,1,0,2,3
818,2,3,2,3,0,0,1,0,0
4529,1,3,0,3,1,1,0,0,0
2382,2,1,2,0,0,0,1,2,1
8963,0,3,1,1,1,1,1,0,0
11684,0,0,3,0,2,0,0,0,0
6029,1,2,2,3,2,1,1,0,0
2390,2,1,2,0,0,1,2,0,0
6850,1,1,2,2,1,1,0,1,3
3915,2,4,3,0,2,1,0,2,1
12222,0,4,0,2,2,0,0,2,3
4314,2,4,2,3,1,1,2,2,3
309,2,3,1,1,1,0,2,2,1
19,2,3,0,0,2,0,0,1,1
590,2,3,3,2,1,1,2,0,0
4981,1,3,2,0,0,1,2,1,1
118,2,3,0,2,0,1,0,1,1
8601,1,4,2,3,0,1,1,2,3
12857,0,4,2,2,0,0,2,0,0
132,2,3,0,2,2,0,1,2,1
5626,1,2,3,0,0,1,0,1,1
131,2,3,0,2,2,0,2,0,0
5753,1,2,3,2,2,1,0,0,0
12939,0,4,2,3,2,1,1,2,3
3606,2,4,0,2,1,0,1,2,3
2732,2,0,0,2,2,1,2,0,0
6199,1,1,0,2,1,0,1,1,3
10595,0,1,1,0,0,1,0,0,0
6028,1,2,2,3,2,1,1,1,1
7941,1,4,0,3,0,0,2,2,1
3854,2,4,1,3,2,0,0,0,0
3275,2,0,2,0,2,1,1,0,0
6454,1,1,1,3,2,1,0,1,3
10830,0,1,3,0,2,1,2,2,1
9308,0,3,2,0,2,0,0,0,0
10794,0,1,1,3,1,1,2,2,3
11201,0,1,2,3,2,0,2,0,0
8392,1,4,3,3,2,0,2,1,3
1836,2,1,0,2,0,0,0,2,4
1556,2,2,2,0,1,0,1,0,0
1777,2,1,0,0,1,1,2,1,1
3798,2,4,1,2,2,0,0,2,3
10536,0,1,0,3,0,0,1,2,3
2771,2,0,0,3,0,1,1,0,0
3032,2,0,3,0,0,0,1,0,0
2242,2,1,3,1,2,1,0,1,1
9414,0,3,2,2,2,0,0,2,1
6386,1,1,1,2,0,1,2,0,0
10303,0,2,2,2,1,0,1,1,3
8342,1,4,3,2,2,0,1,0,0
11866,0,0,3,3,1,0,2,1,3
2900,2,0,1,1,1,0,0,0,0
7959,1,4,0,3,2,0,2,2,3
5750,1,2,3,2,2,0,1,0,0
8968,0,3,1,2,0,0,2,1,1
3432,2,0,2,3,2,1,2,2,1
3255,2,0,2,0,0,1,1,2,3
667,2,3,2,0,2,0,0,1,1
10529,0,1,0,2,1,1,1,0,0
11586,0,0,1,2,2,1,2,2,3
2823,2,0,1,0,0,1,1,2,1
11625,0,0,1,3,0,1,1,2,3
4468,1,3,0,2,1,0,2,1,1
12420,0,4,1,2,0,0,0,2,1
5688,1,2,3,1,2,0,0,2,1
7262,1,0,1,2,2,0,1,0,0
5522,1,2,1,2,0,1,2,0,0
2370,2,1,3,3,1,1,2,2,1
5355,1,2,0,3,0,1,0,2,1
7051,1,0,0,2,2,1,2,1,3
1969,2,1,1,0,2,0,1,1,1
9019,0,3,1,3,0,0,0,1,1
5987,1,2,2,2,1,1,0,0,0
3216,2,0,3,3,2,1,2,2,1
3449,2,0,2,3,1,1,0,0,0
6629,1,1,3,2,1,0,2,0,0
11005,0,1,3,3,1,0,1,1,3
7624,1,0,2,1,0,1,0,1,3
11666,0,0,3,0,0,0,0,0,0
7920,1,4,0,2,1,0,0,2,3
4810,1,3,3,1,0,0,2,1,1
1700,2,2,2,3,2,0,1,0,0
6392,1,1,1,2,2,0,0,0,0
968,2,2,0,1,1,1,2,0,0
2164,2,1,3,0,0,0,2,1,1
3413,2,0,2,3,0,1,0,0,0
12512,0,4,1,3,1,0,0,0,0
11938,0,0,2,1,0,0,2,1,3
5262,1,2,0,1,2,0,1,2,1
8046,1,4,1,1,0,0,0,2,1
7720,1,0,2,2,1,1,1,1,3
1423,2,2,3,2,2,0,0,1,1
11362,0,0,0,2,2,0,2,1,3
8418,1,4,3,3,1,1,2,2,3
11156,0,1,2,2,2,1,2,0,0
4233,2,4,2,2,2,0,2,2,3
7991,1,4,0,3,1,1,1,0,0
798,2,3,2,2,1,0,1,2,1
11840,0,0,3,3,0,1,2,0,0
11205,0,1,2,3,2,1,0,2,3
2340,2,1,3,3,2,0,0,2,1
7503,1,0,3,2,1,1,1,2,3
1375,2,2,3,1,2,0,1,1,1
114,2,3,0,2,0,0,1,2,1
11722,0,0,3,1,0,0,2,1,3
3889,2,4,3,0,0,0,0,1,3
10332,0,2,2,3,2,0,0,2,1
10760,0,1,1,3,0,1,2,0,0
929,2,2,0,1,0,1,0,0,0
9677,0,2,0,3,0,1,0,0,0
5652,1,2,3,0,1,0,0,2,1
10314,0,2,2,3,0,0,0,2,1
189,2,3,0,3,2,1,0,2,1
12678,0,4,3,2,1,0,1,2,3
4474,1,3,0,2,1,1,0,1,1
8051,1,4,1,1,0,0,2,0,0
10240,0,2,2,1,2,1,1,1,3
12680,0,4,3,2,1,0,1,0,0
1047,2,2,0,3,2,0,2,2,1
12801,0,4,2,1,0,0,2,2,1
6615,1,1,3,2,2,1,0,2,1
4904,1,3,3,2,1,0,1,0,0
137,2,3,0,2,2,1,0,0,0
4332,1,3,0,0,0,1,2,2,4
1756,2,1,0,0,2,1,0,1,1
5200,1,2,0,0,0,1,1,1,1
2069,2,1,1,2,0,1,1,0,0
1988,2,1,1,0,1,0,1,0,0
1731,2,1,0,0,0,0,2,2,4
9267,0,3,3,3,2,1,1,2,3
4497,1,3,0,3,0,1,1,2,1
7255,1,0,1,2,2,0,0,1,3
5925,1,2,2,1,1,0,2,2,1
6229,1,1,0,3,2,0,0,1,3
12391,0,4,1,1,2,0,1,1,3
899,2,2,0,0,2,1,1,0,0
4958,1,3,3,3,1,0,1,0,0
7312,1,0,1,3,2,0,2,1,3
7427,1,0,3,1,2,1,0,0,0
5486,1,2,1,1,2,1,2,0,0
12097,0,4,0,0,0,0,0,1,1
4086,2,4,3,3,1,0,0,2,3
3811,2,4,1,2,2,1,2,1,3
5237,1,2,0,0,1,1,1,0,0
6113,1,1,0,1,0,1,0,0,0
7839,1,4,0,1,0,1,0,2,1
10500,0,1,0,2,2,0,1,2,3
5874,1,2,2,0,1,0,1,2,1
7407,1,0,3,1,0,1,0,2,3
12535,0,4,3,0,0,0,1,1,3
3118,2,0,3,1,1,0,2,1,3
2999,2,0,1,3,2,1,0,0,0
8297,1,4,3,1,2,1,1,0,0
2934,2,0,1,2,2,0,0,2,1
10110,0,2,3,3,0,1,2,2,1
11967,0,0,2,1,2,1,1,2,3
10222,0,2,2,1,0,1,1,1,3
3865,2,4,1,3,2,1,2,1,3
5346,1,2,0,3,0,0,0,2,4
5805,1,2,3,3,2,1,0,2,1
4577,1,3,1,0,1,0,2,0,0
9730,0,2,1,0,0,1,0,1,1
5234,1,2,0,0,1,1,2,0,0
8924,0,3,1,1,0,1,2,0,0
6017,1,2,2,3,2,0,2,0,0
33,2,3,0,0,2,1,1,2,1
8092,1,4,1,1,1,1,0,1,3
4387,1,3,0,1,0,1,2,1,1
11331,0,0,0,1,1,1,0,2,3
960,2,2,0,1,1,0,1,2,1
6523,1,1,3,0,1,0,1,1,3
1031,2,2,0,3,0,0,2,0,0
10554,0,1,0,3,2,0,1,2,3
2185,2,1,3,0,2,0,1,1,1
727,2,3,2,1,2,0,1,1,1
11506,0,0,1,1,0,0,2,1,3
6453,1,1,1,3,2,1,0,2,1
7814,1,4,0,0,1,0,0,0,0
4771,1,3,3,0,2,0,0,1,1
2695,2,0,0,1,1,1,2,1,3
12677,0,4,3,2,1,0,2,0,0
12298,0,4,0,3,1,0,2,1,3
3916,2,4,3,0,2,1,0,1,3
6741,1,1,2,0,1,1,0,2,1
11039,0,1,2,0,2,0,2,0,0
10090,0,2,3,2,1,1,0,1,3
3980,2,4,3,1,1,0,0,0,0
9026,0,3,1,3,0,0,1,0,0
12951,0,4,2,3,1,1,0,2,3
6178,1,1,0,2,2,0,2,1,3
8997,0,3,1,2,2,1,1,2,3
6904,1,1,2,3,1,1,0,1,3
659,2,3,2,0,0,1,0,0,0
3150,2,0,3,2,2,0,0,2,1
6140,1,1,0,1,1,0,0,0,0
11876,0,0,3,3,1,1,2,0,0
8798,0,3,0,2,1,1,2,0,0
1306,2,2,3,0,0,1,0,1,1
12377,0,4,1,1,0,1,0,0,0
10033,0,2,3,1,1,0,1,1,3
6814,1,1,2,2,0,1,0,1,3
10392,0,1,0,0,2,0,1,2,3
5177,1,3,2,3,1,1,0,0,0
12361,0,4,1,0,1,1,2,1,3
6776,1,1,2,1,2,0,1,0,0
11670,0,0,3,0,0,0,1,2,3
8180,1,4,1,3,2,0,1,0,0
2924,2,0,1,2,0,0,1,0,0
9169,0,3,3,1,1,0,1,1,3
2449,2,1,2,1,2,0,0,1,1
10087,0,2,3,2,1,0,1,1,3
12009,0,0,2,2,2,0,2,2,3
9404,0,3,2,2,0,0,1,0,0
3502,2,4,0,0,1,1,0,1,3
4827,1,3,3,1,2,0,2,2,1
2957,2,0,1,2,1,0,2,0,0
12618,0,4,3,1,1,0,0,2,3
1924,2,1,0,3,2,1,1,1,1
6006,1,2,2,3,0,1,2,2,1
9661,0,2,0,2,1,1,2,1,3
7252,1,0,1,2,0,1,1,1,3
4476,1,3,0,2,1,1,2,2,1
10519,0,1,0,2,1,0,1,1,3
11597,0,0,1,2,1,0,2,0,0
1964,2,1,1,0,2,0,0,0,0
3354,2,0,2,2,0,0,1,2,1
2103,2,1,1,2,1,1,1,2,1
661,2,3,2,0,0,1,2,1,1
12061,0,0,2,3,2,0,0,1,3
12121,0,4,0,0,2,0,1,1,3
9432,0,3,2,2,1,0,0,2,1
9305,0,3,2,0,0,1,1,0,0
3084,2,0,3,1,0,0,1,2,1
2726,2,0,0,2,2,0,1,0,0
1729,2,1,0,0,0,0,0,1,1
4080,2,4,3,3,2,1,2,2,3
3917,2,4,3,0,2,1,0,0,0
5641,1,2,3,0,2,0,1,1,1
12603,0,4,3,1,2,0,2,2,3
1,2,3,0,0,0,0,0,1,1
7431,1,0,3,1,2,1,1,2,3
5070,1,3,2,1,1,1,2,2,1
12262,0,4,0,3,0,0,2,1,3
9942,0,2,3,0,0,0,1,2,1
779,2,3,2,2,2,0,2,0,0
10769,0,1,1,3,2,0,2,0,0
10810,0,1,3,0,0,1,0,1,3
9003,0,3,1,2,1,0,2,2,1
9441,0,3,2,2,1,1,0,2,1
6612,1,1,3,2,2,0,1,2,3
3971,2,4,3,1,2,1,0,0,0
7806,1,4,0,0,2,1,2,2,1
4691,1,3,1,2,1,1,0,0,0
7533,1,0,3,3,2,1,0,2,3
6025,1,2,2,3,2,1,2,1,1
3648,2,4,0,3,2,1,2,2,3
2451,2,1,2,1,2,0,2,2,1
2950,2,0,1,2,2,1,1,1,3
6963,1,0,0,0,1,1,1,2,3
2478,2,1,2,1,1,1,2,2,1
5799,1,2,3,3,2,0,2,2,1
909,2,2,0,0,1,1,0,2,4
11916,0,0,2,0,1,0,0,2,3
9226,0,3,3,2,1,1,0,1,3
1735,2,1,0,0,0,0,1,1,1
895,2,2,0,0,2,1,2,1,1
1252,2,2,1,3,0,1,0,1,1
5881,1,2,2,0,1,1,2,1,1
4238,2,4,2,2,2,0,1,0,0
1906,2,1,0,3,0,1,1,1,1
9498,0,3,2,3,1,1,2,2,1
4279,2,4,2,3,0,1,2,1,3
4237,2,4,2,2,2,0,1,1,3
3851,2,4,1,3,0,1,1,0,0
10923,0,1,3,2,0,1,1,2,3
9459,0,3,2,3,0,1,0,2,1
290,2,3,1,1,2,0,0,0,0
7057,1,0,0,2,1,0,0,1,3
6708,1,1,2,0,0,1,2,2,1
12259,0,4,0,3,0,0,0,1,3
1537,2,2,2,0,2,0,1,1,1
1202,2,2,1,2,0,1,2,0,0
1078,2,2,0,3,1,1,1,1,1
1193,2,2,1,2,0,0,2,0,0
8264,1,4,3,1,0,0,0,0,0
455,2,3,3,0,2,0,2,0,0
12672,0,4,3,2,1,0,0,2,3
5049,1,3,2,1,2,1,0,2,1
10837,0,1,3,0,1,0,0,1,3
11060,0,1,2,0,1,0,1,0,0
2055,2,1,1,2,0,0,2,2,4
8724,0,3,0,1,2,1,2,2,1
9082,0,3,3,0,0,1,0,1,1
9753,0,2,1,0,2,1,1,2,1
7562,1,0,2,0,0,0,0,0,0
12063,0,0,2,3,2,0,2,2,3
11946,0,0,2,1,0,1,2,2,3
11063,0,1,2,0,1,1,0,0,0
8065,1,4,1,1,2,0,0,1,3
8575,1,4,2,2,1,0,1,1,3
12008,0,0,2,2,2,0,0,0,0
1818,2,1,0,1,1,0,0,2,1
5020,1,3,2,0,1,1,1,1,1
2649,2,0,0,1,0,0,2,2,1
9452,0,3,2,3,0,0,0,0,0
8749,0,3,0,2,0,0,0,1,1
10167,0,2,2,0,0,1,1,2,3
6148,1,1,0,1,1,1,0,1,3
5069,1,3,2,1,1,1,0,0,0
6258,1,1,0,3,1,1,2,2,1
8814,0,3,0,3,0,1,2,2,1
8129,1,4,1,2,2,1,0,0,0
893,2,2,0,0,2,1,0,0,0
9064,0,3,1,3,1,1,0,1,3
179,2,3,0,3,0,1,1,0,0
12584,0,4,3,1,0,0,0,0,0
4612,1,3,1,1,2,0,2,1,1
12590,0,4,3,1,0,0,1,0,0
12901,0,4,2,2,1,1,2,1,3
9189,0,3,3,2,0,1,0,2,1
3693,2,4,1,0,2,0,2,2,1
5082,1,3,2,2,0,0,1,2,1
4635,1,3,1,1,1,1,0,2,1
5607,1,2,1,3,1,1,0,2,1
5766,1,2,3,2,1,0,1,2,1
2878,2,0,1,1,0,1,1,1,1
5270,1,2,0,1,2,1,2,0,0
10572,0,1,0,3,1,0,1,2,3
880,2,2,0,0,0,1,1,1,1
7100,1,0,0,3,2,0,1,0,0
12102,0,4,0,0,0,0,1,2,1
6959,1,0,0,0,1,1,0,0,0
2997,2,0,1,3,2,1,0,2,1
9712,0,2,0,3,1,1,0,1,3
7214,1,0,1,1,2,1,2,0,0
8311,1,4,3,1,1,1,2,1,3
3791,2,4,1,2,0,1,0,0,0
514,2,3,3,1,2,1,0,1,1
9721,0,2,1,0,0,0,0,1,1
404,2,3,1,3,2,0,1,0,0
5040,1,3,2,1,2,0,0,2,1
11917,0,0,2,0,1,0,0,1,3
7239,1,0,1,2,0,0,2,2,1
6616,1,1,3,2,2,1,0,1,3
4505,1,3,0,3,2,0,2,0,0
9741,0,2,1,0,2,0,2,2,1
5737,1,2,3,2,0,1,2,1,1
12861,0,4,2,2,0,1,0,2,3
9385,0,3,2,1,1,0,1,1,3
6063,1,1,0,0,0,1,1,2,1
7719,1,0,2,2,1,1,1,2,3
944,2,2,0,1,2,0,1,0,0
8077,1,4,1,1,2,1,2,1,3
1989,2,1,1,0,1,1,0,2,1
2639,2,0,0,0,1,1,0,0,0
6530,1,1,3,0,1,1,2,0,0
3241,2,0,2,0,0,0,0,1,1
3328,2,0,2,1,2,1,1,1,3
10844,0,1,3,0,1,0,1,0,0
115,2,3,0,2,0,0,1,1,1
6620,1,1,3,2,2,1,2,0,0
12846,0,4,2,1,1,1,2,2,3
3033,2,0,3,0,0,1,0,2,1
5727,1,2,3,2,0,0,2,2,4
8156,1,4,1,3,0,0,0,0,0
2887,2,0,1,1,2,0,1,1,1
366,2,3,1,2,1,0,1,2,1
12933,0,4,2,3,2,1,0,2,3
7964,1,4,0,3,2,0,1,0,0
6081,1,1,0,0,2,1,1,2,1
4523,1,3,0,3,1,0,2,0,0
9347,0,3,2,1,0,0,2,0,0
9213,0,3,3,2,2,1,1,2,3
5656,1,2,3,0,1,0,2,1,1
8275,1,4,3,1,0,1,2,1,3
6901,1,1,2,3,1,0,1,1,3
6484,1,1,3,0,0,0,2,1,1
10328,0,2,2,3,0,1,2,0,0
11013,0,1,3,3,1,1,1,2,3
7121,1,0,0,3,1,1,0,0,0
2635,2,0,0,0,1,0,1,1,1
3671,2,4,0,3,1,1,1,0,0
497,2,3,3,1,0,1,0,0,0
5915,1,2,2,1,2,1,0,0,0
8768,0,3,0,2,2,0,0,0,0
6714,1,1,2,0,2,0,0,2,1
8001,1,4,1,0,0,1,0,2,1
11900,0,0,2,0,2,0,0,0,0
12060,0,0,2,3,2,0,0,2,3
7928,1,4,0,2,1,0,1,0,0
12370,0,4,1,1,0,0,2,1,3
504,2,3,3,1,2,0,0,2,1
5442,1,2,1,0,1,0,1,2,1
8781,0,3,0,2,2,1,1,2,3
9328,0,3,2,0,1,0,2,1,3
10893,0,1,3,1,1,0,2,2,3
8188,1,4,1,3,2,1,1,1,3
9045,0,3,1,3,2,1,0,2,1
2454,2,1,2,1,2,0,1,2,1
8147,1,4,1,2,1,1,0,0,0
3665,2,4,0,3,1,1,0,0,0
4280,2,4,2,3,0,1,2,0,0
6569,1,1,3,1,2,1,1,0,0
3793,2,4,1,2,0,1,2,1,3
278,2,3,1,1,0,0,1,0,0
7059,1,0,0,2,1,0,2,2,3
12500,0,4,1,3,2,0,1,0,0
124,2,3,0,2,0,1,1,1,1
442,2,3,3,0,0,1,0,1,1
4331,1,3,0,0,0,1,0,0,0
6369,1,1,1,1,1,1,1,2,3
9074,0,3,3,0,0,0,0,0,0
235,2,3,1,0,2,0,0,1,1
9896,0,2,1,3,0,1,2,0,0
12144,0,4,0,0,1,1,2,2,1
1736,2,1,0,0,0,0,1,0,0
10856,0,1,3,1,0,0,0,0,0
6478,1,1,1,3,1,1,1,1,3
5375,1,2,0,3,2,1,0,0,0
10917,0,1,3,2,0,1,0,2,3
11306,0,0,0,1,2,0,0,0,0
11021,0,1,2,0,0,0,2,0,0
4236,2,4,2,2,2,0,1,2,3
8098,1,4,1,1,1,1,1,1,3
1599,2,2,2,1,2,1,1,2,1
9881,0,2,1,2,1,1,1,0,0
11628,0,0,1,3,2,0,0,2,3
793,2,3,2,2,1,0,0,1,1
8602,1,4,2,3,0,1,1,1,3
4668,1,3,1,2,2,0,1,2,1
7696,1,0,2,2,2,1,0,1,3
