,age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,target
22583,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,6.0,4.0,0.0,0.0,39.0,0
31028,1.0,0.0,3.0,0.0,2.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
6651,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,14.0,1.0,4.0,1.0,39.0,0
22754,3.0,0.0,2.0,0.0,2.0,2.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
18938,1.0,0.0,2.0,0.0,0.0,3.0,1.0,15.0,0.0,4.0,4.0,4.0,1.0,39.0,1
14654,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,6.0,3.0,4.0,1.0,39.0,0
20876,1.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
42903,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,1.0,4.0,1.0,39.0,0
4643,2.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,6.0,8.0,4.0,2.0,0.0,39.0,0
12852,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,12.0,5.0,4.0,0.0,39.0,0
28745,1.0,1.0,2.0,0.0,0.0,3.0,4.0,15.0,4.0,4.0,1.0,4.0,1.0,39.0,1
46201,0.0,0.0,2.0,0.0,0.0,1.0,7.0,15.0,4.0,10.0,3.0,4.0,1.0,39.0,0
30843,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,12.0,5.0,4.0,0.0,39.0,1
45792,1.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
1643,3.0,0.0,4.0,0.0,0.0,1.0,7.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
2641,1.0,0.0,3.0,0.0,0.0,2.0,2.0,9.0,0.0,10.0,1.0,4.0,0.0,39.0,0
44126,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,6.0,3.0,4.0,1.0,39.0,0
36254,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,1.0,5.0,1.0,0.0,30.0,0
37429,1.0,0.0,3.0,0.0,0.0,2.0,5.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
16483,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
21207,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,5.0,4.0,0.0,39.0,0
23768,1.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,12.0,0.0,4.0,1.0,39.0,0
12846,1.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,3.0,9.0,4.0,4.0,0.0,13.0,0
28493,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,1.0,3.0,4.0,0.0,39.0,0
11995,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,10.0,3.0,4.0,1.0,39.0,0
8987,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
1362,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,1.0,4.0,0.0,39.0,0
29829,2.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,10.0,4.0,4.0,0.0,39.0,1
11799,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,5.0,4.0,0.0,39.0,1
2723,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,4.0,3.0,4.0,0.0,39.0,0
30289,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,4.0,3.0,1.0,0.0,30.0,0
33685,2.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,39.0,0
12839,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,2.0,3.0,0.0,4.0,1.0,39.0,1
21141,1.0,0.0,2.0,0.0,0.0,1.0,1.0,15.0,4.0,4.0,1.0,4.0,1.0,39.0,0
24008,1.0,0.0,4.0,4.0,0.0,2.0,6.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
27959,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,1.0,5.0,4.0,0.0,39.0,0
17863,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,6.0,2.0,4.0,1.0,39.0,0
20613,0.0,0.0,2.0,4.0,0.0,2.0,6.0,11.0,4.0,3.0,1.0,4.0,1.0,39.0,1
5066,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0
12859,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0
20135,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,10.0,1.0,4.0,0.0,39.0,1
6513,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,1
849,0.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,4.0,3.0,3.0,4.0,1.0,39.0,0
9977,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,1.0,0.0,4.0,1.0,39.0,0
8153,1.0,0.0,3.0,0.0,0.0,3.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,0
48158,0.0,1.0,3.0,0.0,0.0,1.0,4.0,8.0,2.0,12.0,0.0,4.0,1.0,39.0,0
22392,1.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,3.0,0.0,2.0,1.0,39.0,0
1710,3.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,6.0,12.0,2.0,4.0,0.0,39.0,0
25568,3.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
10123,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,3.0,1.0,4.0,1.0,39.0,0
47893,1.0,1.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,1
25931,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,4.0,4.0,0.0,39.0,0
8401,2.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,14.0,0.0,4.0,1.0,39.0,1
28789,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,12.0,1.0,4.0,0.0,39.0,0
24952,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,5.0,7.0,3.0,4.0,1.0,39.0,0
35053,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0
37594,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,10.0,1.0,4.0,1.0,39.0,0
27913,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
11623,3.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,9.0,1.0,2.0,0.0,39.0,0
29186,0.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,2.0,2.0,0.0,39.0,0
872,3.0,0.0,4.0,0.0,0.0,1.0,6.0,12.0,2.0,12.0,0.0,4.0,1.0,39.0,1
20177,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,1.0,4.0,0.0,39.0,0
31671,1.0,0.0,3.0,0.0,0.0,3.0,1.0,8.0,2.0,10.0,5.0,4.0,0.0,39.0,1
2481,1.0,0.0,3.0,0.0,0.0,2.0,5.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
24287,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,6.0,1.0,2.0,1.0,39.0,0
16311,1.0,0.0,4.0,0.0,0.0,2.0,7.0,12.0,4.0,10.0,1.0,4.0,1.0,39.0,0
3987,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,8.0,0.0,1.0,1.0,3.0,0
1754,2.0,0.0,2.0,0.0,0.0,2.0,6.0,11.0,2.0,4.0,0.0,2.0,1.0,39.0,1
45190,1.0,1.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,1.0,0.0,4.0,1.0,39.0,1
47168,2.0,0.0,3.0,0.0,0.0,2.0,1.0,9.0,2.0,11.0,0.0,4.0,1.0,39.0,1
31629,2.0,0.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,5.0,0.0,1.0,1.0,39.0,0
26844,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,1.0,4.0,1.0,33.0,0
46353,0.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0
41130,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,1.0,4.0,1.0,39.0,0
26099,0.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,3.0,4.0,0.0,39.0,0
45902,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,4.0,1.0,39.0,0
1292,1.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
47364,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,1.0,4.0,0.0,39.0,1
25614,2.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
24910,2.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,3.0,1.0,4.0,2.0,0.0,39.0,0
10310,2.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,4.0,7.0,1.0,4.0,1.0,6.0,0
29490,0.0,0.0,2.0,0.0,2.0,0.0,4.0,11.0,2.0,1.0,5.0,4.0,0.0,39.0,0
10575,3.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,6.0,10.0,4.0,4.0,0.0,33.0,0
48658,1.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,39.0,1
28926,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1
19419,1.0,1.0,4.0,0.0,0.0,4.0,4.0,10.0,4.0,10.0,1.0,4.0,0.0,39.0,1
12332,1.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,5.0,3.0,4.0,1.0,39.0,0
41021,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,8.0,2.0,4.0,0.0,39.0,0
44210,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,4.0,1.0,4.0,1.0,39.0,0
28506,1.0,0.0,2.0,0.0,0.0,1.0,5.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,1
28655,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,1.0,4.0,1.0,39.0,0
34944,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,13.0,1.0,4.0,0.0,39.0,0
22822,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,8.0,3.0,4.0,1.0,39.0,0
25416,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,6.0,3.0,4.0,4.0,1.0,39.0,1
5618,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,4.0,1.0,4.0,1.0,39.0,0
41795,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,11.0,1.0,4.0,1.0,33.0,0
16813,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,8.0,4.0,4.0,0.0,26.0,0
1310,1.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0
17852,0.0,1.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,7.0,0.0,3.0,1.0,26.0,0
36985,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,2.0,13.0,5.0,4.0,0.0,39.0,0
19234,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,4.0,2.0,0.0,23.0,0
13104,3.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,14.0,0.0,4.0,1.0,39.0,0
1178,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,4.0,4.0,0.0,39.0,0
43942,2.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,2.0,5.0,0.0,4.0,1.0,39.0,0
11702,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,7.0,3.0,4.0,1.0,39.0,0
31185,1.0,0.0,4.0,0.0,0.0,2.0,4.0,10.0,2.0,10.0,0.0,1.0,1.0,3.0,1
37953,1.0,0.0,3.0,0.0,0.0,4.0,5.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
25537,3.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,4.0,1.0,39.0,0
12926,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,9.0,3.0,4.0,0.0,39.0,0
19773,2.0,0.0,2.0,0.0,0.0,1.0,6.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,0
1113,3.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,12.0,5.0,4.0,0.0,39.0,0
25451,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,5.0,1.0,4.0,2.0,0.0,39.0,0
11427,0.0,0.0,2.0,0.0,0.0,3.0,4.0,15.0,0.0,1.0,1.0,4.0,0.0,39.0,0
14416,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,6.0,3.0,4.0,0.0,39.0,0
35990,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
16282,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1
2739,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,4.0,1.0,4.0,0.0,39.0,0
16097,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,10.0,4.0,4.0,0.0,39.0,0
38684,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,4.0,5.0,4.0,0.0,39.0,0
40098,0.0,2.0,2.0,0.0,0.0,1.0,4.0,15.0,3.0,1.0,2.0,4.0,0.0,29.0,0
4403,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,12.0,0.0,1.0,1.0,36.0,0
37097,1.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,3.0,4.0,4.0,1.0,39.0,0
663,1.0,0.0,4.0,0.0,0.0,1.0,2.0,12.0,4.0,10.0,1.0,4.0,1.0,39.0,0
15498,2.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,4.0,8.0,4.0,2.0,0.0,39.0,0
45465,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,4.0,12.0,3.0,4.0,0.0,39.0,0
47926,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,13.0,1.0,0.0,1.0,39.0,1
21844,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,5.0,1.0,4.0,0.0,39.0,0
35836,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,4.0,4.0,4.0,1.0,39.0,0
10773,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,6.0,12.0,4.0,4.0,0.0,39.0,0
36321,1.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,0
39583,2.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,11.0,2.0,2.0,1.0,39.0,0
21100,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,4.0,10.0,3.0,4.0,0.0,39.0,0
18168,2.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,9.0,2.0,4.0,0.0,39.0,0
1771,2.0,0.0,2.0,4.0,0.0,2.0,4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,1
23526,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,14.0,2.0,3.0,1.0,6.0,0
45276,3.0,0.0,2.0,0.0,0.0,1.0,7.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0
44952,3.0,0.0,4.0,1.0,0.0,2.0,5.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
44612,2.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,7.0,1.0,4.0,1.0,39.0,0
5887,1.0,0.0,2.0,0.0,0.0,2.0,7.0,11.0,4.0,4.0,1.0,4.0,1.0,39.0,0
23553,2.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,2.0,4.0,0.0,4.0,1.0,39.0,1
10719,1.0,2.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1
29709,1.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
37909,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,4.0,1.0,39.0,0
37646,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,7.0,2.0,4.0,1.0,39.0,0
26333,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,3.0,4.0,1.0,39.0,0
34255,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,8.0,4.0,2.0,0.0,39.0,0
26532,3.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,0.0,8.0,1.0,2.0,0.0,39.0,0
18553,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,5.0,4.0,0.0,39.0,0
794,2.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,1
18525,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,1.0,4.0,1.0,39.0,0
18204,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,0
41032,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,13.0,3.0,4.0,0.0,39.0,0
20906,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,1
43913,0.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,8.0,4.0,4.0,0.0,39.0,0
1091,1.0,0.0,3.0,0.0,0.0,2.0,6.0,9.0,4.0,12.0,1.0,4.0,1.0,39.0,1
28379,1.0,0.0,4.0,0.0,2.0,2.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
3866,2.0,0.0,2.0,0.0,0.0,3.0,4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,1
35452,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,12.0,3.0,4.0,0.0,39.0,0
48148,1.0,0.0,3.0,0.0,0.0,2.0,6.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
9280,1.0,0.0,2.0,0.0,0.0,1.0,6.0,15.0,2.0,3.0,0.0,4.0,1.0,8.0,0
23140,1.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,0.0,4.0,1.0,4.0,1.0,39.0,0
4754,2.0,0.0,2.0,0.0,0.0,1.0,5.0,11.0,0.0,4.0,4.0,4.0,0.0,39.0,0
44871,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,0
7452,2.0,0.0,3.0,0.0,1.0,1.0,4.0,8.0,2.0,4.0,0.0,4.0,1.0,39.0,0
6715,1.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,14.0,0.0,2.0,1.0,23.0,0
42080,2.0,1.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1
40912,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
6,2.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,3.0,8.0,1.0,2.0,0.0,23.0,0
10014,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,3.0,4.0,0.0,39.0,0
44204,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,8.0,1.0,4.0,1.0,39.0,0
19504,0.0,0.0,2.0,0.0,0.0,1.0,1.0,15.0,2.0,1.0,0.0,4.0,1.0,39.0,1
26786,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,4.0,1.0,2.0,1.0,39.0,0
16048,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,11.0,0.0,4.0,1.0,33.0,0
7644,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,2.0,8.0,0.0,4.0,1.0,39.0,0
7484,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0
39821,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,4.0,12.0,3.0,4.0,1.0,39.0,0
29273,2.0,0.0,2.0,0.0,0.0,4.0,6.0,15.0,2.0,12.0,5.0,4.0,0.0,39.0,1
32445,3.0,0.0,2.0,0.0,1.0,2.0,4.0,11.0,6.0,3.0,1.0,2.0,0.0,39.0,0
18286,2.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,4.0,0.0,4.0,1.0,39.0,1
29176,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,2.0,1.0,39.0,1
25654,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,0.0,1.0,1.0,4.0,0.0,39.0,0
46887,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,10.0,4.0,4.0,1.0,39.0,0
17196,2.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,1
23586,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,0
19825,2.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,6.0,1.0,4.0,4.0,0.0,39.0,0
4122,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,0
2830,3.0,0.0,2.0,0.0,0.0,2.0,2.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0
12882,1.0,1.0,4.0,0.0,2.0,2.0,4.0,12.0,2.0,4.0,0.0,4.0,1.0,39.0,1
41283,1.0,1.0,2.0,0.0,0.0,1.0,1.0,11.0,4.0,14.0,1.0,2.0,1.0,11.0,0
38336,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,0.0,7.0,1.0,4.0,1.0,39.0,0
13226,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,12.0,4.0,4.0,0.0,2.0,0
24284,2.0,0.0,2.0,0.0,0.0,0.0,6.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0
11584,2.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,0.0,10.0,1.0,4.0,1.0,39.0,1
34409,0.0,0.0,3.0,0.0,0.0,1.0,7.0,9.0,2.0,10.0,0.0,4.0,1.0,16.0,1
20973,0.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,6.0,3.0,4.0,1.0,39.0,0
5745,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,0
16098,1.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,6.0,1.0,4.0,1.0,39.0,0
12098,1.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
16766,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,4.0,0.0,39.0,0
40392,1.0,1.0,2.0,0.0,0.0,2.0,4.0,15.0,5.0,10.0,4.0,4.0,0.0,39.0,1
16471,2.0,0.0,4.0,0.0,0.0,2.0,4.0,10.0,4.0,10.0,1.0,4.0,1.0,39.0,0
15260,2.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,5.0,7.0,4.0,4.0,0.0,26.0,0
47717,1.0,0.0,4.0,0.0,0.0,2.0,5.0,14.0,4.0,12.0,1.0,4.0,0.0,39.0,0
39643,0.0,0.0,3.0,0.0,0.0,0.0,2.0,9.0,4.0,12.0,4.0,2.0,0.0,39.0,0
16506,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,0
33065,1.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
27750,2.0,0.0,3.0,0.0,0.0,2.0,4.0,8.0,2.0,3.0,0.0,4.0,1.0,18.0,1
35171,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,5.0,1.0,1.0,4.0,0.0,39.0,0
41873,1.0,1.0,2.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,2.0,1.0,39.0,0
6604,1.0,1.0,2.0,0.0,0.0,0.0,4.0,11.0,4.0,8.0,1.0,4.0,1.0,20.0,0
5629,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,2.0,1.0,1.0,19.0,0
7755,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,8.0,3.0,2.0,1.0,14.0,0
31538,3.0,0.0,3.0,0.0,0.0,1.0,6.0,9.0,2.0,5.0,0.0,4.0,1.0,39.0,0
32336,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,4.0,2.0,0.0,39.0,0
48716,2.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,0.0,4.0,4.0,4.0,1.0,39.0,1
31086,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0
13962,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,0
24271,3.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,2.0,5.0,0.0,4.0,1.0,39.0,1
21133,3.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,14.0,0.0,2.0,1.0,39.0,0
39560,1.0,0.0,2.0,0.0,2.0,1.0,4.0,15.0,5.0,10.0,1.0,4.0,1.0,39.0,1
40581,0.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,4.0,4.0,1.0,4.0,1.0,39.0,0
29070,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,13.0,4.0,4.0,0.0,39.0,0
42622,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,13.0,0.0,4.0,1.0,39.0,1
21490,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,4.0,3.0,2.0,1.0,39.0,0
34671,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,3.0,1.0,4.0,1.0,39.0,0
15648,0.0,0.0,2.0,0.0,0.0,2.0,6.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0
20474,1.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,5.0,4.0,0.0,39.0,1
7187,3.0,0.0,2.0,0.0,0.0,2.0,6.0,15.0,2.0,5.0,0.0,4.0,1.0,39.0,0
