,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,target
14615,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1
13298,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,1
16732,1.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,2.0,1
4378,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0
18087,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,1
1288,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0
9545,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0
13359,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1
10305,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
11844,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0
15793,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1
4059,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
9586,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0
8857,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
9462,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0
8583,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0
6113,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0
17298,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1
5432,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
1890,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0
15064,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1
670,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
14151,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1
15307,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1
13844,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1
17440,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,1
1864,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0
3019,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
18577,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1
11272,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0
17439,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1
11407,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
12167,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0
14617,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1
3123,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
1217,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0
8342,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
4196,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,0
10596,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
17764,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1
3641,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,0
13639,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1
10213,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0
6824,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
17850,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1
1815,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0
6871,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
3837,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,0
17420,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1
6412,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,0
2638,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
13795,1.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0,1
6065,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0
4009,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0
15421,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1
17084,1.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,1
8043,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0
9008,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,0
6555,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
12719,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,1
1728,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
2206,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0
18949,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1
14800,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,1
7331,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,0
10857,0.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
14332,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1
2191,0.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
3737,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0
14178,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1
8026,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,0
5912,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,0
7508,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0
11462,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0
13869,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1
11097,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0
16499,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1
12833,1.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,1
4170,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0
15033,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1
10754,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
961,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0
9015,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
5007,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0
11948,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
17717,3.0,4.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1
12134,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
16136,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1
2968,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
9330,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0
6390,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0
18517,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1
15072,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1
8376,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0
1720,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
11531,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,0
1141,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0
4193,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0
8437,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0
8249,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0
8346,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0
11377,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0
17360,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1
844,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,0
13664,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1
17021,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,1
18068,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1
18028,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,1
14776,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1
1765,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
17781,2.0,1.0,2.0,0.0,0.0,2.0,4.0,3.0,2.0,0.0,1
13987,2.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0,1
18443,2.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1
1764,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
9258,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
10673,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,0
3800,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,0
18371,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1
11740,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0
16330,2.0,2.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,2.0,1
12419,2.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,3.0,2.0,1
17135,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1
826,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0
14493,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,1
7255,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
1801,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0
14956,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1
8532,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
3813,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0
13340,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1
8673,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
11396,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0
18280,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1
17624,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1
11050,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,0
3550,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0
12381,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,1
9566,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0
9944,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0
2746,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
12179,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0
9434,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0
2936,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0
11351,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,0
8748,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0
19005,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1
12201,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0
4245,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
7550,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0
16383,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1
7281,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,0
13838,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,1
7344,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0
8953,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,0
16710,2.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1
4224,1.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,0
11024,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0
13850,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1
451,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0
7727,1.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
7463,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
6847,1.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0
16681,2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1
1556,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
7836,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,0
12219,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,0
6474,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0
8875,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
10140,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0
16451,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1
9832,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0
7182,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,0
6658,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0
15573,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1
6517,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0
9792,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
1472,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0
13419,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1
14433,1.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1
8375,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0
3094,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
1867,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
16624,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1
17557,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1
18566,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,1.0,1
7669,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
11255,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0
4160,1.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,0
5783,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0
17114,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1
3976,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,0
17862,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,1
1282,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
18249,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1
13122,2.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0,4.0,3.0,1
7297,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0
5039,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,0
4574,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0
11137,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0
8348,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0
15938,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1
5323,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0
5381,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
15281,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1
14242,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1
13586,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1
1596,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,0
275,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0
2440,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0
5960,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0
15780,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1
18283,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1
8379,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0
13025,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1
11042,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
1455,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
14422,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1
14030,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,1
6841,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0
8538,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0
2034,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0
13164,3.0,2.0,4.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,1
9133,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,0
17886,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1
1602,1.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
16797,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1
13287,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,4.0,1
6566,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
11933,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
1113,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
467,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0
3878,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0
7958,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0
16352,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1
18654,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1
3254,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
7562,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,0
14328,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1
1207,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0
3679,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
14405,3.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1
146,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,0
9635,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0
15048,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,1
17029,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1
11172,0.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0
5264,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,0
15984,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1
5120,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
13760,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1
16707,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,1
10226,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
1506,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
7298,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,0
2310,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,0
4847,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0
251,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
8798,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0
13922,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1
4538,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,0
5027,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
1905,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0
5664,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,0
9553,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
15287,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1
8620,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
14211,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,1
2020,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0
5306,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
8957,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,0
12764,2.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,1
1901,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0
13646,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1
12439,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1
13005,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1
2893,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0
9350,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0
9410,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
6756,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,0
435,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0
5064,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
16636,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1
14386,0.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,1
5328,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,0
3484,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
8484,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0
702,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0
15589,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,1
119,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,0
14023,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1
9689,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0
16644,2.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0,1
2724,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
2411,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,0
7594,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0
15075,1.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1
9392,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
8888,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0
18694,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1
10217,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0
1696,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0
12279,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
4296,1.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,0
16164,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1
11829,1.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0
3528,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0
18156,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1
385,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
3021,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0
1840,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
